name,brand,price,link,color01
【NIKE 耐吉】Wmns Air Force 1 07 LX 女鞋 休閒鞋 麂皮 龍年CNY 鱗片(FZ5066-111 ∞),NIKE ,"3,500",https://m.momoshop.com.tw/goods.momo?i_code=12300343&mdiv=searchEngine&oid=17_12&kw=%E5%A5%B3%E9%9E%8B,多色
【PUMA官方旗艦】Enzo 2 Wns 慢跑運動鞋 女性 19325616,PUMA,"2,680",https://m.momoshop.com.tw/goods.momo?i_code=9584632&mdiv=searchEngine&oid=25_20&kw=%E5%A5%B3%E9%9E%8B,黑色
【0101】經典俐落 皮帶/拉鍊/素面/切爾西/長靴(多款任選),101,"3,180",https://m.momoshop.com.tw/goods.momo?i_code=12126634&mdiv=searchEngine&oid=17_3&kw=%E5%A5%B3%E9%9E%8B,黑色米色棕色/咖啡色卡其色
【SKECHERS】女款 輕量避震緩衝 入門慢跑鞋(多款),SKECHERS,"3,690",https://m.momoshop.com.tw/goods.momo?i_code=12237086&mdiv=searchEngine&oid=17_9&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色藍色米色粉紅色多色
【T2R】正韓空運-速達-增高鞋真皮帆布厚底馬汀靴 帆布鞋 老爹鞋(綁帶/素面/拼接/塗鴉/內增高),T2R,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=10959507&mdiv=searchEngine&oid=24_13&kw=%E5%A5%B3%E9%9E%8B,黑色白色藍色紫色米色卡其色
【NEW BALANCE】NB 復古鞋/運動鞋_中性_淺灰色_U574SGB-D,NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=12079820&mdiv=searchEngine&oid=10_3&kw=%E5%A5%B3%E9%9E%8B,灰色
【PUMA官方旗艦】Trinity Lite 休閒運動鞋 男女共同 38929207,PUMA,"2,280",https://m.momoshop.com.tw/goods.momo?i_code=11262904&mdiv=searchEngine&oid=16_5&kw=%E5%A5%B3%E9%9E%8B,白色
【SKECHERS】女戶外越野系列 SWITCH BACK(180162NTGY),SKECHERS,"2,690",https://m.momoshop.com.tw/goods.momo?i_code=11933915&mdiv=searchEngine&oid=16_9&kw=%E5%A5%B3%E9%9E%8B,灰色米色
【SKECHERS】女 運動系列 瞬穿舒適科技 ARCH FIT(149568OFPK),SKECHERS,"3,290",https://m.momoshop.com.tw/goods.momo?i_code=11072791&mdiv=searchEngine&oid=8_18&kw=%E5%A5%B3%E9%9E%8B,粉紅色
【NIKE 耐吉】休閒鞋 Dunk Low 女鞋 經典款 皮革 灰 白 Photon Dust(DD1503-103),NIKE ,"4,480",https://m.momoshop.com.tw/goods.momo?i_code=9157547&mdiv=searchEngine&oid=27_17&kw=%E5%A5%B3%E9%9E%8B,白色灰色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_銀河灰_U327LT-D,NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=11546439&mdiv=searchEngine&oid=3_4&kw=%E5%A5%B3%E9%9E%8B,灰色
【Alberta】老爹鞋 厚底鞋 運動鞋 女鞋 ins 風潮鞋運動休閒鞋 小白鞋 復古拼接,Alberta,699,https://m.momoshop.com.tw/goods.momo?i_code=11902432&mdiv=searchEngine&oid=14_10&kw=%E5%A5%B3%E9%9E%8B,黑色白色棕色/咖啡色
【FAIR LADY】軟實力 側V拼接免綁帶厚底休閒鞋(洋紅、502388),FAIR LADY,"4,980",https://m.momoshop.com.tw/goods.momo?i_code=8856906&mdiv=searchEngine&oid=11_6&kw=%E5%A5%B3%E9%9E%8B,白色紅色
【NIKE 耐吉】休閒鞋 熊貓 Dunk Low GS 大童鞋 經典 皮革 白 黑 女鞋(CW1590-100),NIKE ,"3,480",https://m.momoshop.com.tw/goods.momo?i_code=8423997&mdiv=searchEngine&oid=2_20&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【NEW BALANCE】NB 復古鞋/運動鞋_男鞋/女鞋_榛果杏_U327LZ-D,NEW BALANCE,"2,533",https://m.momoshop.com.tw/goods.momo?i_code=11546442&mdiv=searchEngine&oid=6_9&kw=%E5%A5%B3%E9%9E%8B,米色
【SKECHERS】男女鞋 寬楦休閒運動鞋(多款),SKECHERS,"2,690",https://m.momoshop.com.tw/goods.momo?i_code=11953991&mdiv=searchEngine&oid=18_10&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色藍色米色粉紅色多色
【LA NEW】男女同款雙帶真皮拖鞋 /真皮莫卡辛豆豆鞋(黑咖白粉灰/多款任選),LA NEW,"2,880",https://m.momoshop.com.tw/goods.momo?i_code=11835377&mdiv=searchEngine&oid=21_5&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色米色棕色/咖啡色粉紅色多色
【M.G.】男女款-防水保暖防滑厚毛絨內刷毛雪地靴低筒雪靴(36-44碼),M.G.,452,https://m.momoshop.com.tw/goods.momo?i_code=8210258&mdiv=searchEngine&oid=7_20&kw=%E5%A5%B3%E9%9E%8B,黑色紅色藍色
【NIKE 耐吉】休閒鞋 運動鞋 W NIKE ZOOM VOMERO 5 女鞋 多色(FQ6868181),NIKE ,"3,083",https://m.momoshop.com.tw/goods.momo?i_code=11585052&mdiv=searchEngine&oid=13_19&kw=%E5%A5%B3%E9%9E%8B,多色
【Keds】CENTER III 升級版舒適皮革百搭休閒小白鞋-白(9231W113485),Keds,"2,117",https://m.momoshop.com.tw/goods.momo?i_code=11046424&mdiv=searchEngine&oid=15_3&kw=%E5%A5%B3%E9%9E%8B,白色
【MLB】老爹鞋 Chunky Runner系列 紐約洋基隊(3ASHCRR3N-50BKS),MLB,"4,690",https://m.momoshop.com.tw/goods.momo?i_code=12078810&mdiv=searchEngine&oid=11_10&kw=%E5%A5%B3%E9%9E%8B,黑色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_米棕色_M2002RSI-D,NEW BALANCE,"3,904",https://m.momoshop.com.tw/goods.momo?i_code=11666865&mdiv=searchEngine&oid=9_9&kw=%E5%A5%B3%E9%9E%8B,米色棕色/咖啡色
【NIKE 耐吉】GAMMA FORCE 奶油白 灰 復古 女 穿搭 休閒鞋(DX9176-107 ∞),NIKE ,"1,972",https://m.momoshop.com.tw/goods.momo?i_code=12213834&mdiv=searchEngine&oid=16_8&kw=%E5%A5%B3%E9%9E%8B,白色
【Robinlo】超回彈可折復古感線條牛皮厚底彈力中大尺碼小白鞋休閒鞋(多款任選),Robinlo,"2,580",https://m.momoshop.com.tw/goods.momo?i_code=8454841&mdiv=searchEngine&oid=19_20&kw=%E5%A5%B3%E9%9E%8B,黑色白色米色
【NIKE 耐吉】W ZOOM VOMERO 5 灰色 女鞋 男女段(FB8825-001),NIKE ,"3,880",https://m.momoshop.com.tw/goods.momo?i_code=12261057&mdiv=searchEngine&oid=12_8&kw=%E5%A5%B3%E9%9E%8B,灰色
【LOTTO】女 美型健走鞋/ 輕量跑鞋/穆勒/輕盈健走鞋(多款任選),LOTTO,"1,290",https://m.momoshop.com.tw/goods.momo?i_code=11326788&mdiv=searchEngine&oid=29_10&kw=%E5%A5%B3%E9%9E%8B,多色
【Robinlo】軟Q舒適真皮清新天使小白鞋休閒鞋(多款任選),Robinlo,"2,580",https://m.momoshop.com.tw/goods.momo?i_code=9915047&mdiv=searchEngine&oid=20_8&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色橘色卡其色
【NIKE 耐吉】休閒鞋 Air Force 1 GS 大童鞋 女鞋 白For AF1 小白鞋(DH2920-111),NIKE,"2,580",https://m.momoshop.com.tw/goods.momo?i_code=10398806&mdiv=searchEngine&oid=3_5&kw=%E5%A5%B3%E9%9E%8B,白色藍色
【NIKE 耐吉】休閒鞋 女鞋 運動鞋 W TECH HERA 白紅 FQ8107-133,NIKE,"2,327",https://m.momoshop.com.tw/goods.momo?i_code=11903746&mdiv=searchEngine&oid=12_20&kw=%E5%A5%B3%E9%9E%8B,多色
【bebehome】輕量休閒氣墊拖鞋(厚底拖鞋 氣墊拖鞋 輕量休閒拖鞋 休閒拖鞋 輕量),bebehome,268,https://m.momoshop.com.tw/goods.momo?i_code=11108062&mdiv=searchEngine&oid=27_1&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE 耐吉】運動鞋 女鞋 男鞋 休閒鞋 增高 老爹鞋 TC 7900 奶油白 DD9682-100(3W5463),NIKE ,"2,999",https://m.momoshop.com.tw/goods.momo?i_code=9952482&mdiv=searchEngine&oid=13_14&kw=%E5%A5%B3%E9%9E%8B,白色米色多色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_574/878系列,NEW BALANCE,"2,880",https://m.momoshop.com.tw/goods.momo?i_code=11792594&mdiv=searchEngine&oid=1_4&kw=%E5%A5%B3%E9%9E%8B,藍色多色
【Alberta】7cm內增高休閒鞋 百搭輕量化舒適透氣 飛織楔型厚底綁帶圓頭包鞋,Alberta,630,https://m.momoshop.com.tw/goods.momo?i_code=10681550&mdiv=searchEngine&oid=10_9&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE 耐吉】Court Vision Low NN 女鞋 白色 小白鞋 經典 穿搭 平價 休閒鞋 DH3158-100,NIKE,"1,280",https://m.momoshop.com.tw/goods.momo?i_code=11622930&mdiv=searchEngine&oid=5_15&kw=%E5%A5%B3%E9%9E%8B,多色
【SKECHERS】女鞋 運動系列 FLEX APPEAL 4.0 寬楦款(149570WNVMT),SKECHERS,"2,590",https://m.momoshop.com.tw/goods.momo?i_code=10501164&mdiv=searchEngine&oid=28_12&kw=%E5%A5%B3%E9%9E%8B,藍色多色
【asics 亞瑟士】JOLT 4 男女中性 一般楦 寬楦 超寬楦 跑鞋 運動鞋(多款任選),asics,"1,980",https://m.momoshop.com.tw/goods.momo?i_code=12275138&mdiv=searchEngine&oid=24_5&kw=%E5%A5%B3%E9%9E%8B,黑色灰色綠色藍色紫色粉紅色多色
【NIKE 耐吉】Air Force 1 Low 女鞋 大童鞋 白粉色 經典 低筒 運動 休閒鞋 CT3839-107,NIKE ,"2,140",https://m.momoshop.com.tw/goods.momo?i_code=10436629&mdiv=searchEngine&oid=4_19&kw=%E5%A5%B3%E9%9E%8B,白色粉紅色
【NIKE 耐吉】休閒 籃球鞋 運動鞋 AIR JORDAN LEGACY 312 LOW GS 男鞋 女鞋 大童 白黑(CD9054101),NIKE ,"2,329",https://m.momoshop.com.tw/goods.momo?i_code=12216127&mdiv=searchEngine&oid=15_10&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【NIKE 耐吉】Dunk 熊貓 DD1391-100 / 灰白 DD1503-103 & Zoom Vomero 5 BV1358-001 / BV1358-003,NIKE ,"4,980",https://m.momoshop.com.tw/goods.momo?i_code=11912745&mdiv=searchEngine&oid=8_12&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【J&H collection】運動風拼接厚底休閒鞋(現+預  杏色 / 灰色),J&H collection,"1,128",https://m.momoshop.com.tw/goods.momo?i_code=11086050&mdiv=searchEngine&oid=8_1&kw=%E5%A5%B3%E9%9E%8B,灰色卡其色
【NIKE 耐吉】W Air Force 1 Fontanka 女鞋 奶茶色 經典 運動 休閒鞋 DA7024-200,NIKE ,"2,080",https://m.momoshop.com.tw/goods.momo?i_code=10865509&mdiv=searchEngine&oid=25_13&kw=%E5%A5%B3%E9%9E%8B,黃色
【NIKE 耐吉】Air Jordan 1 Low Wolf Grey White 喬丹 AJ1 果凍底 女鞋 小Dior 低筒 白 灰(DC0774-105),NIKE ,"4,630",https://m.momoshop.com.tw/goods.momo?i_code=11622935&mdiv=searchEngine&oid=14_3&kw=%E5%A5%B3%E9%9E%8B,白色灰色
【PUMA官方旗艦】MOMO獨家 女鞋 男鞋 休閒鞋 運動鞋多款任選,PUMA,"2,680",https://m.momoshop.com.tw/goods.momo?i_code=12171139&mdiv=searchEngine&oid=27_20&kw=%E5%A5%B3%E9%9E%8B,黑色白色黃色紫色膚色粉紅色多色透明
【NIKE 耐吉】休閒鞋 Travis Scott x Air Jordan 1 Low OG W Olive 聯名款 橄欖綠 男女段 DZ4137-106,NIKE ,"29,800",https://m.momoshop.com.tw/goods.momo?i_code=11300407&mdiv=searchEngine&oid=22_5&kw=%E5%A5%B3%E9%9E%8B,黑色米色棕色/咖啡色
【NIKE 耐吉】W NIKE TECH HERA 女鞋 休閒鞋 運動鞋 灰綠(DR9761001),NIKE ,"1,860",https://m.momoshop.com.tw/goods.momo?i_code=11903748&mdiv=searchEngine&oid=18_20&kw=%E5%A5%B3%E9%9E%8B,灰色多色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_UXC72SD-D_UXC72EC-D,NEW BALANCE,"2,749",https://m.momoshop.com.tw/goods.momo?i_code=10928411&mdiv=searchEngine&oid=18_1&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【ecco】GRUUV W 樂步輕便防水皮革休閒鞋 女鞋(兩款共四色),ecco,"7,680",https://m.momoshop.com.tw/goods.momo?i_code=11810784&mdiv=searchEngine&oid=17_13&kw=%E5%A5%B3%E9%9E%8B,多色
【PROJEXT】防水抗污輕量皮革小白鞋 Scooter One(男女同款),PROJEXT,"3,290",https://m.momoshop.com.tw/goods.momo?i_code=11609958&mdiv=searchEngine&oid=9_7&kw=%E5%A5%B3%E9%9E%8B,白色
【PUMA】休閒鞋 Tori 女鞋 白 粉紅 微厚底 增高 皮革 百搭 小白鞋(383026-16),PUMA,"2,280",https://m.momoshop.com.tw/goods.momo?i_code=11848479&mdiv=searchEngine&oid=12_16&kw=%E5%A5%B3%E9%9E%8B,白色粉紅色
【NIKE 耐吉】休閒鞋 運動鞋 COURT VISION系列 女鞋 多款任選(CD5434100&),NIKE ,"2,200",https://m.momoshop.com.tw/goods.momo?i_code=11983929&mdiv=searchEngine&oid=1_18&kw=%E5%A5%B3%E9%9E%8B,多色
【PUMA】運動鞋 休閒鞋 慢跑鞋 跑鞋 女鞋 小白鞋 老爹鞋 板鞋 厚底 增高(39229007 39211001),PUMA,"2,580",https://m.momoshop.com.tw/goods.momo?i_code=11467434&mdiv=searchEngine&oid=10_13&kw=%E5%A5%B3%E9%9E%8B,黑色白色綠色卡其色粉紅色多色
【NIKE 耐吉】休閒鞋 Wmns Air Max Bliss 女鞋 白 銀 厚底 氣墊 氣墊 經典鞋(DH5128-101),NIKE ,"2,580",https://m.momoshop.com.tw/goods.momo?i_code=10432622&mdiv=searchEngine&oid=24_16&kw=%E5%A5%B3%E9%9E%8B,白色
【HELLO KITTY】凱蒂貓透氣輕量氣墊綁帶休閒鞋(紫色、白色、黑色),HELLO KITTY,"1,043",https://m.momoshop.com.tw/goods.momo?i_code=11536233&mdiv=searchEngine&oid=27_4&kw=%E5%A5%B3%E9%9E%8B,黑色白色紫色米色粉紅色
【NEW BALANCE】NB 運動鞋/休閒鞋_男鞋/女鞋_UXC72FN-D,NEW BALANCE,"2,958",https://m.momoshop.com.tw/goods.momo?i_code=11593616&mdiv=searchEngine&oid=2_4&kw=%E5%A5%B3%E9%9E%8B,藍色米色
【NIKE 耐吉】休閒鞋 運動鞋 NIKE AIR MAX SC GS 男鞋 女鞋 大童 白(CZ5358102),NIKE ,"1,781",https://m.momoshop.com.tw/goods.momo?i_code=10851716&mdiv=searchEngine&oid=25_2&kw=%E5%A5%B3%E9%9E%8B,白色
【NIKE 耐吉】休閒鞋 Wmns V2K Run 女鞋 男鞋 米白 銀 Y2K 復古 老爹鞋(FD0736-100),NIKE ,"3,600",https://m.momoshop.com.tw/goods.momo?i_code=11578611&mdiv=searchEngine&oid=4_10&kw=%E5%A5%B3%E9%9E%8B,白色米色銀色
【CF鑽飾】莫桑鑽《女王》(1克拉 鑽石 項鍊 項鏈 求婚 情人節 情人節禮物 生日禮物 禮盒 禮物 送禮),CF Diamond,"3,600",https://m.momoshop.com.tw/goods.momo?i_code=10956622&mdiv=searchEngine&oid=1_11&kw=%E5%A5%B3%E9%9E%8B,
【NIKE 耐吉】休閒鞋 運動鞋 喬丹 低筒 WMNS AIR JORDAN 1 LOW 男鞋 女鞋 多款任選(DC0774080&),NIKE ,"3,800",https://m.momoshop.com.tw/goods.momo?i_code=12276022&mdiv=searchEngine&oid=10_16&kw=%E5%A5%B3%E9%9E%8B,多色
【FAIR LADY】軟實力 質感雙帶魔鬼氈厚底休閒鞋(淺灰、552729),FAIR LADY,"4,980",https://m.momoshop.com.tw/goods.momo?i_code=11357693&mdiv=searchEngine&oid=15_9&kw=%E5%A5%B3%E9%9E%8B,灰色
【NIKE 耐吉】休閒鞋 運動鞋 NIKE AIR MAX 97 QS GS 中大童 金屬銀(918890001),NIKE ,"3,357",https://m.momoshop.com.tw/goods.momo?i_code=11718655&mdiv=searchEngine&oid=17_5&kw=%E5%A5%B3%E9%9E%8B,銀色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_淺灰色_MS327CGW-D,NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=10602663&mdiv=searchEngine&oid=5_18&kw=%E5%A5%B3%E9%9E%8B,灰色棕色/咖啡色
【NIKE 耐吉】休閒鞋 運動鞋 TC 7900/MAX BLISS/FORCE系列 女鞋 多款任選(DD9682100&),NIKE ,"4,300",https://m.momoshop.com.tw/goods.momo?i_code=11983841&mdiv=searchEngine&oid=1_19&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE 耐吉】休閒鞋 運動鞋 NIKE DUNK LOW GS 男鞋 女鞋 大童 黑粉(FB9109401),NIKE ,"1,850",https://m.momoshop.com.tw/goods.momo?i_code=12196248&mdiv=searchEngine&oid=5_4&kw=%E5%A5%B3%E9%9E%8B,黑色粉紅色
【CF鑽飾】莫桑鑽《舞蝶》(1克拉 鑽石 項鍊 項鏈 求婚 情人節 情人節禮物 生日禮物 禮盒 禮物 送禮),CF Diamond,"3,600",https://m.momoshop.com.tw/goods.momo?i_code=11340741&mdiv=searchEngine&oid=1_12&kw=%E5%A5%B3%E9%9E%8B,
【NEW BALANCE】NB 運動鞋/復古鞋_中性_淺灰色_U574KBR-D_U574KGN-D_U574SOR-D_,NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=11965602&mdiv=searchEngine&oid=1_16&kw=%E5%A5%B3%E9%9E%8B,灰色
【CONVERSE】CHUCK 70 GTX 1970 HI 高筒 休閒鞋 男鞋 女鞋 防水Gore-Tex(A04472C&A04471C),CONVERSE,"2,624",https://m.momoshop.com.tw/goods.momo?i_code=11789938&mdiv=searchEngine&oid=11_13&kw=%E5%A5%B3%E9%9E%8B,棕色/咖啡色多色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_奶茶色_U9060HSB-D/U9060MUS-D(9060/2002R/1906系列),NEW BALANCE,"3,499",https://m.momoshop.com.tw/goods.momo?i_code=11397879&mdiv=searchEngine&oid=9_6&kw=%E5%A5%B3%E9%9E%8B,卡其色
【SNAIL 蝸牛】經典輕量彈力厚底休閒懶人鞋(共9色),SNAIL ,930,https://m.momoshop.com.tw/goods.momo?i_code=9359203&mdiv=searchEngine&oid=5_7&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色藍色金色銀色卡其色
【NIKE 耐吉】運動鞋 慢跑鞋 休閒鞋 復古鞋 中/大童 女 - B-DC3729105 精選七款,NIKE ,"1,049",https://m.momoshop.com.tw/goods.momo?i_code=11927013&mdiv=searchEngine&oid=7_16&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE 耐吉】WMNS NIKE COURT LEGACY MULE 運動鞋 休閒鞋 懶人鞋 女 - DB3970002,NIKE ,"1,400",https://m.momoshop.com.tw/goods.momo?i_code=11647915&mdiv=searchEngine&oid=21_12&kw=%E5%A5%B3%E9%9E%8B,米色
【NEW BALANCE】休閒鞋 327 米白 綠 女鞋 麂皮 復古 大N NB(WS327PS-B),NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=11898800&mdiv=searchEngine&oid=21_16&kw=%E5%A5%B3%E9%9E%8B,白色綠色
【MAGY】花朵刺繡點綴牛皮平底休閒鞋(藍色),MAGY,"3,680",https://m.momoshop.com.tw/goods.momo?i_code=11417607&mdiv=searchEngine&oid=18_9&kw=%E5%A5%B3%E9%9E%8B,藍色
【CONVERSE品牌旗艦店】RUN STAR HIKE 高筒 低筒 厚底鞋 休閒鞋 男鞋 女鞋 黑白(168817C 166799C),CONVERSE,"2,513",https://m.momoshop.com.tw/goods.momo?i_code=9187584&mdiv=searchEngine&oid=2_18&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【NEW BALANCE】NB 327 休閒鞋 女鞋 男鞋 復古運動鞋 黑灰棕白(UXC72SD UXC72EC),NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=11920590&mdiv=searchEngine&oid=24_14&kw=%E5%A5%B3%E9%9E%8B,白色
【NEW BALANCE】327 男鞋 女鞋 海鹽黑色 復古 運動 休閒鞋 MS327CWB,NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=12302712&mdiv=searchEngine&oid=24_7&kw=%E5%A5%B3%E9%9E%8B,多色
【Keds】TIEBREAK 時尚皮革魔鬼氈休閒鞋(白),Keds,"1,883",https://m.momoshop.com.tw/goods.momo?i_code=11357703&mdiv=searchEngine&oid=15_7&kw=%E5%A5%B3%E9%9E%8B,白色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_白灰色_MS237CT-D,NEW BALANCE,"2,680",https://m.momoshop.com.tw/goods.momo?i_code=11859343&mdiv=searchEngine&oid=19_15&kw=%E5%A5%B3%E9%9E%8B,白色灰色
【NIKE 耐吉】休閒鞋 運動鞋 NIKE AIR MAX SC GS 男鞋 女鞋 大童 白粉(CZ5358115),NIKE 耐吉,"1,781",https://m.momoshop.com.tw/goods.momo?i_code=12216122&mdiv=searchEngine&oid=22_1&kw=%E5%A5%B3%E9%9E%8B,多色
【FILA】休閒鞋 Court Deluxe 男鞋 女鞋 厚底 增高 魔鬼氈 低筒 皮革 復古 小白鞋 單一價(4C302X123),FILA,"1,680",https://m.momoshop.com.tw/goods.momo?i_code=11656938&mdiv=searchEngine&oid=6_16&kw=%E5%A5%B3%E9%9E%8B,白色藍色紫色粉紅色
【SKECHERS】女款 輕量健走/休閒慢跑鞋(多款),SKECHERS,"2,890",https://m.momoshop.com.tw/goods.momo?i_code=11813256&mdiv=searchEngine&oid=13_18&kw=%E5%A5%B3%E9%9E%8B,黑色灰色藍色粉紅色多色
【LACOSTE】女鞋-Elite Active後跟裝飾運動鞋(黑色),LACOSTE,"6,280",https://m.momoshop.com.tw/goods.momo?i_code=12215001&mdiv=searchEngine&oid=8_11&kw=%E5%A5%B3%E9%9E%8B,黑色
【NIKE 耐吉】W NIKE TC 7900 PRM 增高 休閒鞋 白紫色 女鞋(FD0385121),NIKE ,"3,225",https://m.momoshop.com.tw/goods.momo?i_code=11636428&mdiv=searchEngine&oid=8_6&kw=%E5%A5%B3%E9%9E%8B,白色紫色
【CONVERSE】休閒鞋 女鞋 帆布鞋 高筒 厚底 RUN STAR LEGACY CX HI 黑 A00869C,CONVERSE,"2,112",https://m.momoshop.com.tw/goods.momo?i_code=10673096&mdiv=searchEngine&oid=25_12&kw=%E5%A5%B3%E9%9E%8B,黑色
【NIKE 耐吉】Cortez Basic SL 復古 女鞋 休閒鞋 阿甘鞋 穿搭推薦 經典 女 白 黑(904764-102),NIKE ,"2,280",https://m.momoshop.com.tw/goods.momo?i_code=5322519&mdiv=searchEngine&oid=26_19&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【moz】瑞典 駝鹿 小饅頭 厚底鞋 增高 輕量 兩穿 防水 洞洞鞋 涼鞋 拖鞋(白/粉),moz,"1,680",https://m.momoshop.com.tw/goods.momo?i_code=12060166&mdiv=searchEngine&oid=16_11&kw=%E5%A5%B3%E9%9E%8B,白色粉紅色
【J&H collection】四季百搭透氣飛織厚底老爹鞋(現+預  紅色／黑色),J&H collection,"1,250",https://m.momoshop.com.tw/goods.momo?i_code=11682078&mdiv=searchEngine&oid=19_8&kw=%E5%A5%B3%E9%9E%8B,黑色紅色
【NIKE 耐吉】休閒鞋 Wmns Court Vision ALTA LTR 女鞋 米 棕 皮革 厚底 增高 豹紋(DM0113-004),NIKE ,"1,680",https://m.momoshop.com.tw/goods.momo?i_code=11183512&mdiv=searchEngine&oid=27_14&kw=%E5%A5%B3%E9%9E%8B,白色
【NIKE 耐吉】運動鞋 男女鞋 訓練鞋 慢跑鞋 共6款(DV3950001 DV3949001 FV3631081 DV3854003),NIKE ,"2,200",https://m.momoshop.com.tw/goods.momo?i_code=12236744&mdiv=searchEngine&oid=14_4&kw=%E5%A5%B3%E9%9E%8B,黑色白色多色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_深灰棕_U9060PH-D,NEW BALANCE,"4,050",https://m.momoshop.com.tw/goods.momo?i_code=12160024&mdiv=searchEngine&oid=20_17&kw=%E5%A5%B3%E9%9E%8B,灰色
【NIKE 耐吉】休閒鞋 Wmns AF1 Shadow 女鞋 奶茶 焦糖奶茶 Air Force 1 解構 拼接(CI0919-116),NIKE ,"3,280",https://m.momoshop.com.tw/goods.momo?i_code=10076662&mdiv=searchEngine&oid=12_10&kw=%E5%A5%B3%E9%9E%8B,米色卡其色
【Caiiy】飛織網布透氣網面網狀百搭休閒鞋運動鞋A8(黑色 粉色 紫色),Caiiy,780,https://m.momoshop.com.tw/goods.momo?i_code=10591287&mdiv=searchEngine&oid=23_20&kw=%E5%A5%B3%E9%9E%8B,黑色紫色粉紅色
【NIKE 耐吉】穆勒鞋 Wmns Court Legacy Mule 女鞋 米白 帆布 懶人鞋(DB3970-002),NIKE ,"1,480",https://m.momoshop.com.tw/goods.momo?i_code=11610746&mdiv=searchEngine&oid=24_3&kw=%E5%A5%B3%E9%9E%8B,黃色米色
【NIKE 耐吉】Nike Wmns Court Legacy NN 小白鞋 休閒鞋 DH3161-101,NIKE ,"1,234",https://m.momoshop.com.tw/goods.momo?i_code=11126924&mdiv=searchEngine&oid=20_1&kw=%E5%A5%B3%E9%9E%8B,白色
【NIKE 耐吉】休閒鞋 Go Flyease 摺疊鞋 懶人鞋 黑 白 分離式鞋底 女鞋 方便穿脫(DR5540-002),NIKE ,"2,380",https://m.momoshop.com.tw/goods.momo?i_code=10602143&mdiv=searchEngine&oid=13_11&kw=%E5%A5%B3%E9%9E%8B,黑色白色
