name,brand,price,link,color01
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_白灰色_BB550NEA-D,NEW BALANCE,"2,944",https://m.momoshop.com.tw/goods.momo?i_code=11666866&mdiv=searchEngine&oid=20_16&kw=%E5%A5%B3%E9%9E%8B,白色灰色
【NIKE 耐吉】穆勒鞋 休閒鞋 慢跑鞋 COURT LEGACY/MULE 女鞋 多款任選(DB3970001&),NIKE ,"2,200",https://m.momoshop.com.tw/goods.momo?i_code=12227282&mdiv=searchEngine&oid=6_13&kw=%E5%A5%B3%E9%9E%8B,多色
【FitFlop】SUPERLOAFER LEATHER 輕量易穿脫休閒鞋-女(?黑色),FitFlop,"4,550",https://m.momoshop.com.tw/goods.momo?i_code=10694973&mdiv=searchEngine&oid=16_17&kw=%E5%A5%B3%E9%9E%8B,黑色
【PLAYBOY】百搭舒適休閒鞋  多款(台灣製),PLAYBOY,"1,157",https://m.momoshop.com.tw/goods.momo?i_code=11396850&mdiv=searchEngine&oid=15_13&kw=%E5%A5%B3%E9%9E%8B,多色
【PUMA官方旗艦】Rider FV ”Future Vintage” 休閒運動鞋 男女共同 38767224,PUMA,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=11139145&mdiv=searchEngine&oid=24_11&kw=%E5%A5%B3%E9%9E%8B,白色
【Keds】品牌經典皮革休閒小白鞋系列-多款選(MOMO特談價),Keds,"2,020",https://m.momoshop.com.tw/goods.momo?i_code=11419137&mdiv=searchEngine&oid=13_2&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【NIKE 耐吉】休閒鞋 Wmns Air Max Dawn 女鞋 男鞋 白 全白 氣墊 復古鞋(DM8261-001),NIKE ,"2,580",https://m.momoshop.com.tw/goods.momo?i_code=10072569&mdiv=searchEngine&oid=13_3&kw=%E5%A5%B3%E9%9E%8B,白色
【SKECHERS】女鞋 戶外越野系列 HILLCREST 寬楦款(180020WBKPR),SKECHERS,"2,490",https://m.momoshop.com.tw/goods.momo?i_code=11329420&mdiv=searchEngine&oid=4_18&kw=%E5%A5%B3%E9%9E%8B,黑色紫色
【NIKE 耐吉】休閒鞋 運動鞋 WMNS AIR FORCE 1 07 SE 女 - FB8251100,NIKE ,"2,660",https://m.momoshop.com.tw/goods.momo?i_code=12097940&mdiv=searchEngine&oid=3_8&kw=%E5%A5%B3%E9%9E%8B,白色
【NIKE 耐吉】休閒鞋 Wmns Blazer Low 77 Jumbo 女鞋 粉紅色 卡其 復古 寬鞋帶 大勾(DQ1470-601),NIKE ,"1,680",https://m.momoshop.com.tw/goods.momo?i_code=10695783&mdiv=searchEngine&oid=16_2&kw=%E5%A5%B3%E9%9E%8B,粉紅色
【PUMA官方旗艦】Mayze Lth Wns 休閒運動鞋 女性 38198301,PUMA,"3,280",https://m.momoshop.com.tw/goods.momo?i_code=9287946&mdiv=searchEngine&oid=25_5&kw=%E5%A5%B3%E9%9E%8B,白色
【CONVERSE】CHUCK 70 1970 OX 低筒 休閒鞋 男鞋 女鞋 灰色(A05586C),CONVERSE,"2,170",https://m.momoshop.com.tw/goods.momo?i_code=11929756&mdiv=searchEngine&oid=18_18&kw=%E5%A5%B3%E9%9E%8B,灰色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_灰色_UXC72NG-D,NEW BALANCE,"2,784",https://m.momoshop.com.tw/goods.momo?i_code=11792607&mdiv=searchEngine&oid=25_4&kw=%E5%A5%B3%E9%9E%8B,灰色
【PUMA官方旗艦】Slipstream Always On 休閒運動鞋 男女共同 39005902,PUMA,"3,280",https://m.momoshop.com.tw/goods.momo?i_code=12043303&mdiv=searchEngine&oid=29_16&kw=%E5%A5%B3%E9%9E%8B,白色
【NEW BALANCE】NB 復古鞋/運動鞋_中性_海軍藍_U574LGBB-D,NEW BALANCE,"2,788",https://m.momoshop.com.tw/goods.momo?i_code=12288321&mdiv=searchEngine&oid=10_10&kw=%E5%A5%B3%E9%9E%8B,藍色
【NIKE 耐吉】休閒鞋 Dunk Low GS Varsity Green 大童 女鞋 綠 白 經典(CW1590-102),NIKE ,"2,680",https://m.momoshop.com.tw/goods.momo?i_code=12306885&mdiv=searchEngine&oid=12_6&kw=%E5%A5%B3%E9%9E%8B,白色綠色
【CONVERSE】CHUCK 70 GTX 1970 HI 高筒 休閒鞋 男鞋 女鞋 防水Gore-Tex(A04472C&A04471C),CONVERSE,"2,624",https://m.momoshop.com.tw/goods.momo?i_code=11789938&mdiv=searchEngine&oid=13_13&kw=%E5%A5%B3%E9%9E%8B,棕色/咖啡色多色
【Shiny 藍格子】冬季加絨保暖棉平底鞋 V8970 現+預(女裝),Shiny ,650,https://m.momoshop.com.tw/goods.momo?i_code=11958321&mdiv=searchEngine&oid=22_20&kw=%E5%A5%B3%E9%9E%8B,黑色棕色/咖啡色
【SKECHERS】女 運動系列 SOLAR FUSE(149286NVPR),SKECHERS,"2,890",https://m.momoshop.com.tw/goods.momo?i_code=8529902&mdiv=searchEngine&oid=26_17&kw=%E5%A5%B3%E9%9E%8B,藍色紫色
【NEW FORCE】動感飛織防滑氣墊健走鞋-共4色(減震/氣墊/防滑/運動/增高),NEW FORCE,599,https://m.momoshop.com.tw/goods.momo?i_code=5567837&mdiv=searchEngine&oid=11_4&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE 耐吉】Nike Dunk Low WHITE BLACK 黑白 熊貓 大童 休閒鞋 CW1590-100,NIKE ,"3,230",https://m.momoshop.com.tw/goods.momo?i_code=10312827&mdiv=searchEngine&oid=3_2&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【NIKE 耐吉】Nike Air Force 1 07 SE Tie-Dye Swoosh 全白 小勾 女款 反光(FB8251-100),NIKE ,"2,550",https://m.momoshop.com.tw/goods.momo?i_code=11921035&mdiv=searchEngine&oid=18_4&kw=%E5%A5%B3%E9%9E%8B,白色
【DIANA】4.5cm 質感牛皮經典簡約款防磨枕頭厚底樂福休閒鞋-漫步雲端焦糖美人(奶茶),DIANA,"1,399",https://m.momoshop.com.tw/goods.momo?i_code=9954972&mdiv=searchEngine&oid=24_2&kw=%E5%A5%B3%E9%9E%8B,米色
【NIKE 耐吉】 休閒鞋 運動鞋 AIR JORDAN 1 MID 女鞋 大童鞋 多款任選(DQ8423014&),NIKE ,"3,600",https://m.momoshop.com.tw/goods.momo?i_code=12015519&mdiv=searchEngine&oid=19_14&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE 耐吉】Air Force 1 GS 女鞋 大童鞋 白色 全白 經典 AF1 運動鞋 休閒鞋 DH2920-111(DH2920-111),NIKE ,"2,220",https://m.momoshop.com.tw/goods.momo?i_code=9114009&mdiv=searchEngine&oid=7_9&kw=%E5%A5%B3%E9%9E%8B,白色
【Alberta】偏小跟高5.5CM ins風韓版老爹鞋女學生運動跑步鞋時尚休閒厚底增高鞋 米 黑 二色,Alberta,929,https://m.momoshop.com.tw/goods.momo?i_code=12132132&mdiv=searchEngine&oid=27_7&kw=%E5%A5%B3%E9%9E%8B,多色
【MATERIAL 瑪特麗歐】女鞋 包鞋 休閒鞋 懶人鞋 平底鞋 組品(包鞋),MATERIAL 瑪特麗歐,580,https://m.momoshop.com.tw/goods.momo?i_code=12004063&mdiv=searchEngine&oid=18_17&kw=%E5%A5%B3%E9%9E%8B,多色
【SKECHERS】女鞋 運動系列 LANDER S_降落者 S(149896NTBK),SKECHERS,"3,090",https://m.momoshop.com.tw/goods.momo?i_code=9983484&mdiv=searchEngine&oid=23_15&kw=%E5%A5%B3%E9%9E%8B,黑色米色
【NEW BALANCE】NB 復古鞋/運動鞋_男鞋/女鞋_榛果杏_U327LZ-D,NEW BALANCE,"2,533",https://m.momoshop.com.tw/goods.momo?i_code=11546442&mdiv=searchEngine&oid=5_17&kw=%E5%A5%B3%E9%9E%8B,米色
【NIKE 耐吉】Nike Air Footscape Woven Black and Smoke Grey 黑灰馬毛 FB1959-001,NIKE ,"6,220",https://m.momoshop.com.tw/goods.momo?i_code=11942654&mdiv=searchEngine&oid=21_17&kw=%E5%A5%B3%E9%9E%8B,黑色灰色
【NIKE 耐吉】NIKE Gamma Force 休閒鞋 女鞋 黑 白 熊貓 厚底 增高(DX9176-100),NIKE ,"2,290",https://m.momoshop.com.tw/goods.momo?i_code=11684570&mdiv=searchEngine&oid=26_2&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【NIKE 耐吉】休閒鞋 運動鞋 COURT BOROUGH LOW 2 SE GS 女/大童  B-BQ5448100 C-BQ5448007 精選五款,NIKE ,"1,140",https://m.momoshop.com.tw/goods.momo?i_code=10866933&mdiv=searchEngine&oid=3_7&kw=%E5%A5%B3%E9%9E%8B,多色
【PUMA官方旗艦】X-Ray 2 Square 休閒運動鞋 男女共同 37310848,PUMA,"2,680",https://m.momoshop.com.tw/goods.momo?i_code=11078233&mdiv=searchEngine&oid=7_4&kw=%E5%A5%B3%E9%9E%8B,白色
【adidas 愛迪達】ADIDAS  運動鞋 SUPERSTAR 男 休閒鞋 白(EG4958),adidas ,"2,163",https://m.momoshop.com.tw/goods.momo?i_code=9589786&mdiv=searchEngine&oid=20_13&kw=%E5%A5%B3%E9%9E%8B,白色
【FILA】休閒鞋 Circuit 女鞋 厚底 增高 緩衝 復古 老爹鞋 穿搭 斐樂 2色 單一價(5J905W117),FILA,"1,580",https://m.momoshop.com.tw/goods.momo?i_code=11384302&mdiv=searchEngine&oid=27_6&kw=%E5%A5%B3%E9%9E%8B,白色粉紅色
【NEW BALANCE】NB 327/5740系列_復古運動鞋_女鞋_櫻花粉_WS327CD-B楦,NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=8457143&mdiv=searchEngine&oid=1_17&kw=%E5%A5%B3%E9%9E%8B,白色米色粉紅色
【ecco】丹麥舒適真皮男女休閒鞋/正裝鞋(MOMO獨家限定),ecco,"2,988",https://m.momoshop.com.tw/goods.momo?i_code=12252846&mdiv=searchEngine&oid=11_1&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE 耐吉】Wmns Air Force 1 07 LX 女鞋 AF1 小香風 單寧 牛仔 百搭 混色編織(FJ7740-141),NIKE ,"3,380",https://m.momoshop.com.tw/goods.momo?i_code=11477401&mdiv=searchEngine&oid=4_6&kw=%E5%A5%B3%E9%9E%8B,白色藍色粉紅色
【NEW BALANCE】NB 復古鞋/運動鞋_中性_銀灰紅_M1906REA-D(水兒著用款),NEW BALANCE,"4,680",https://m.momoshop.com.tw/goods.momo?i_code=12276075&mdiv=searchEngine&oid=21_20&kw=%E5%A5%B3%E9%9E%8B,紅色銀色
【FILA】健身/慢跑/百搭運動鞋(男女任選),FILA,"2,280",https://m.momoshop.com.tw/goods.momo?i_code=10625932&mdiv=searchEngine&oid=3_18&kw=%E5%A5%B3%E9%9E%8B,多色
【Robinlo】超百搭氣質必備經典樂福鞋/紳士鞋/學生鞋(多款任選),Robinlo,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=12030928&mdiv=searchEngine&oid=6_2&kw=%E5%A5%B3%E9%9E%8B,黑色白色米色棕色/咖啡色卡其色多色
【SKECHERS】女款 運動綁帶運動鞋 針織套入休閒鞋(多款),SKECHERS,"2,690",https://m.momoshop.com.tw/goods.momo?i_code=11967504&mdiv=searchEngine&oid=28_7&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色藍色米色粉紅色多色
【SKECHERS】休閒鞋 Cordova Classic-Painted Florals 女鞋 米白 紫 印花 厚底(185062-ROS),SKECHERS,,https://m.momoshop.com.tw/goods.momo?i_code=12266412&mdiv=searchEngine&oid=24_15&kw=%E5%A5%B3%E9%9E%8B,紫色米色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_黑色_M1906RCH-D,NEW BALANCE,"4,212",https://m.momoshop.com.tw/goods.momo?i_code=11926643&mdiv=searchEngine&oid=20_6&kw=%E5%A5%B3%E9%9E%8B,黑色
【moz】瑞典 駝鹿 厚片鬆餅拖鞋(六色),moz,"1,150",https://m.momoshop.com.tw/goods.momo?i_code=10835447&mdiv=searchEngine&oid=21_11&kw=%E5%A5%B3%E9%9E%8B,黑色灰色橘色黃色綠色粉紅色多色
【NIKE 耐吉】 休閒鞋 運動鞋 FORCE 女鞋 大童鞋 多款任選(DH3157108&),NIKE ,"3,100",https://m.momoshop.com.tw/goods.momo?i_code=11983706&mdiv=searchEngine&oid=25_10&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE】Air Jordan1 Low Wolf Grey 小迪奧 低筒 冰底DC0774-105(AJ1、DC0774-105),Jordan,"4,980",https://m.momoshop.com.tw/goods.momo?i_code=12164159&mdiv=searchEngine&oid=18_14&kw=%E5%A5%B3%E9%9E%8B,白色灰色
【NIKE 耐吉】休閒鞋 Wmns Air Force 1 07 女鞋 男鞋 骨白 灰黑 蛇紋 AF1(DD8959-002),NIKE ,"2,280",https://m.momoshop.com.tw/goods.momo?i_code=10864527&mdiv=searchEngine&oid=23_19&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色
【NIKE 耐吉】W Air Jordan 1 Low 灰白 煙灰 小DIOR 女款 DC0774-105,NIKE ,"4,180",https://m.momoshop.com.tw/goods.momo?i_code=11110736&mdiv=searchEngine&oid=2_13&kw=%E5%A5%B3%E9%9E%8B,白色灰色藍色
【SKECHERS】女鞋 運動系列 ARCH FIT(149722BBK),SKECHERS,"2,990",https://m.momoshop.com.tw/goods.momo?i_code=10474436&mdiv=searchEngine&oid=12_1&kw=%E5%A5%B3%E9%9E%8B,黑色
【CONVERSE】CTAS ALL STAR 休閒鞋 帆布鞋 男鞋 女鞋 4款任選(M5039C M7652C M9697C M9166C),CONVERSE,"1,524",https://m.momoshop.com.tw/goods.momo?i_code=8183845&mdiv=searchEngine&oid=5_10&kw=%E5%A5%B3%E9%9E%8B,黑色白色藍色米色
【NEW BALANCE】NB 復古運動鞋_男鞋/女鞋_元祖灰_M5740TA-D楦,NEW BALANCE,"3,338",https://m.momoshop.com.tw/goods.momo?i_code=8882439&mdiv=searchEngine&oid=29_18&kw=%E5%A5%B3%E9%9E%8B,灰色
【VEJA】ESPLAR LEATHER 授權販售 法國 運動休閒鞋 女鞋 平底鞋 小白鞋,VEJA,"4,680",https://m.momoshop.com.tw/goods.momo?i_code=11600648&mdiv=searchEngine&oid=3_19&kw=%E5%A5%B3%E9%9E%8B,白色多色
【NIKE 耐吉】休閒鞋 Wmns Air Force 1 07 運動 女鞋 男鞋 經典款 AF1 皮革 小白鞋 全白(DD8959-100),NIKE ,"3,380",https://m.momoshop.com.tw/goods.momo?i_code=8402816&mdiv=searchEngine&oid=4_1&kw=%E5%A5%B3%E9%9E%8B,白色
【NIKE 耐吉】Nike Court Legacy Lift 厚底 蜂蜜奶茶色 休閒鞋 DM7590-200,NIKE ,"1,750",https://m.momoshop.com.tw/goods.momo?i_code=10604758&mdiv=searchEngine&oid=21_14&kw=%E5%A5%B3%E9%9E%8B,米色
【adidas 愛迪達】ADIMATIC 運動鞋 休閒鞋 男女 - IE2226,adidas ,"2,268",https://m.momoshop.com.tw/goods.momo?i_code=12072748&mdiv=searchEngine&oid=3_1&kw=%E5%A5%B3%E9%9E%8B,灰色
【adidas 愛迪達】休閒鞋 Courtpoint 女鞋 白 紫 復古 小白鞋 基本款 愛迪達(GY2183),adidas ,"2,090",https://m.momoshop.com.tw/goods.momo?i_code=10840748&mdiv=searchEngine&oid=29_4&kw=%E5%A5%B3%E9%9E%8B,白色紫色
【Robinlo】真皮內增高時髦品味厚底休閒小白鞋EVALYN(經典黑/復古米咖),Robinlo,"2,780",https://m.momoshop.com.tw/goods.momo?i_code=11994928&mdiv=searchEngine&oid=24_19&kw=%E5%A5%B3%E9%9E%8B,黑色白色多色
【SKECHERS】女鞋 運動系列 SKECH-LITE PRO 寬楦款(149992WCHAR),SKECHERS,"2,490",https://m.momoshop.com.tw/goods.momo?i_code=10501167&mdiv=searchEngine&oid=11_12&kw=%E5%A5%B3%E9%9E%8B,灰色
【NIKE 耐吉】休閒鞋 熊貓 Dunk Low 女鞋 復刻 Black 黑 白(DD1503-101),NIKE ,"3,780",https://m.momoshop.com.tw/goods.momo?i_code=8409346&mdiv=searchEngine&oid=5_11&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【Keds】經典熱賣黑色休閒鞋系列-六款選(MOMO特談價),Keds,"1,599",https://m.momoshop.com.tw/goods.momo?i_code=11653637&mdiv=searchEngine&oid=20_19&kw=%E5%A5%B3%E9%9E%8B,黑色
【CONVERSE】CHUCK 70 1970 高筒 休閒鞋 帆布鞋 男鞋 女鞋 4款任選(162053C 162056C 162054C),CONVERSE,"2,463",https://m.momoshop.com.tw/goods.momo?i_code=11315457&mdiv=searchEngine&oid=10_15&kw=%E5%A5%B3%E9%9E%8B,黑色白色黃色米色
【NIKE 耐吉】 慢跑鞋 休閒鞋 運動鞋 W NIKE COURT VISION LO NN 男女 A-DH3158101 B-CW5596100 精選六,NIKE,"2,200",https://m.momoshop.com.tw/goods.momo?i_code=11035927&mdiv=searchEngine&oid=2_15&kw=%E5%A5%B3%E9%9E%8B,多色
【Robinlo】真皮網紅時尚好評休閒鞋小白鞋厚底鞋(多款任選),Robinlo,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=10170346&mdiv=searchEngine&oid=14_16&kw=%E5%A5%B3%E9%9E%8B,黑色白色藍色米色棕色/咖啡色卡其色多色
【NIKE 耐吉】女鞋 多款 運動鞋 休閒鞋 DH3161101 DD9283008 DB3970002 DJ6257004,NIKE ,"1,111",https://m.momoshop.com.tw/goods.momo?i_code=11993433&mdiv=searchEngine&oid=2_11&kw=%E5%A5%B3%E9%9E%8B,多色
【adidas 愛迪達】休閒鞋 女鞋 運動鞋 網球鞋 三葉草 KANTANA 米白奶茶 IG9831,adidas ,"1,299",https://m.momoshop.com.tw/goods.momo?i_code=11906443&mdiv=searchEngine&oid=7_13&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE 耐吉】休閒鞋 Wmns Air Max 1 女鞋 白 綠 氣墊 復古 條紋 花 拼接(FQ0256-131),NIKE ,"3,480",https://m.momoshop.com.tw/goods.momo?i_code=11577150&mdiv=searchEngine&oid=27_12&kw=%E5%A5%B3%E9%9E%8B,白色多色
【NEW BALANCE】NB 運動鞋/復古鞋_女鞋_寶寶藍_WS327OT-B,NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=11926650&mdiv=searchEngine&oid=12_14&kw=%E5%A5%B3%E9%9E%8B,藍色
【PUMA】運動鞋 休閒鞋 慢跑鞋 跑鞋 女鞋 小白鞋 老爹鞋 板鞋 厚底 增高 黑白粉(39232403&37907002),PUMA,"2,680",https://m.momoshop.com.tw/goods.momo?i_code=11467433&mdiv=searchEngine&oid=12_18&kw=%E5%A5%B3%E9%9E%8B,黑色白色粉紅色
【NEW FORCE】交叉織帶厚底氣墊鞋-4色可選(休閒鞋/女鞋/懶人鞋/增高鞋/氣墊透氣/耐磨柔軟/舒適健走),NEW FORCE,849,https://m.momoshop.com.tw/goods.momo?i_code=10208967&mdiv=searchEngine&oid=10_14&kw=%E5%A5%B3%E9%9E%8B,黑色灰色紅色粉紅色
【SKECHERS】女鞋 運動系列 SKECH-LITE PRO 寬楦款(150045WNVPK),SKECHERS,"2,490",https://m.momoshop.com.tw/goods.momo?i_code=11725028&mdiv=searchEngine&oid=3_20&kw=%E5%A5%B3%E9%9E%8B,藍色粉紅色
【NEW BALANCE】NB 復古鞋/運動鞋_男鞋/女鞋_森林綠_U327LX-D,NEW BALANCE,"2,533",https://m.momoshop.com.tw/goods.momo?i_code=11546441&mdiv=searchEngine&oid=9_5&kw=%E5%A5%B3%E9%9E%8B,綠色
【PUMA官方旗艦】Mirage Sport Earth Tones 休閒運動鞋 男女共同 38727502,PUMA,"3,280",https://m.momoshop.com.tw/goods.momo?i_code=9971125&mdiv=searchEngine&oid=25_3&kw=%E5%A5%B3%E9%9E%8B,米色
【SKECHERS】女鞋 休閒系列 瞬穿舒適科技 ULTRA FLEX 3.0(149711LTBL),SKECHERS,"3,190",https://m.momoshop.com.tw/goods.momo?i_code=11738051&mdiv=searchEngine&oid=15_18&kw=%E5%A5%B3%E9%9E%8B,紫色
【CONVERSE品牌旗艦店】CHUCK 70 1970 低筒 休閒鞋 男鞋 女鞋 黑(162058C),CONVERSE,"2,238",https://m.momoshop.com.tw/goods.momo?i_code=5980143&mdiv=searchEngine&oid=3_9&kw=%E5%A5%B3%E9%9E%8B,黑色
【SKECHERS】女鞋 運動系列 SKECH-AIR EXTREME 2.0(149645NVLB),SKECHERS,"3,090",https://m.momoshop.com.tw/goods.momo?i_code=10113545&mdiv=searchEngine&oid=14_2&kw=%E5%A5%B3%E9%9E%8B,藍色
【CONVERSE】Chuck Taylor All Star 男鞋 女鞋 黑色 經典 基本款 低筒 休閒 帆布鞋 M9166C,CONVERSE,"1,080",https://m.momoshop.com.tw/goods.momo?i_code=10939793&mdiv=searchEngine&oid=12_11&kw=%E5%A5%B3%E9%9E%8B,黑色
【NEW BALANCE】NB 運動鞋/復古鞋_女性_米杏色_WS237SW-B,NEW BALANCE,"2,680",https://m.momoshop.com.tw/goods.momo?i_code=12160027&mdiv=searchEngine&oid=16_16&kw=%E5%A5%B3%E9%9E%8B,白色米色
【NEW BALANCE】MR530 New Balance 530(MR530AA1 MR530SH 奶茶),NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=12101791&mdiv=searchEngine&oid=25_16&kw=%E5%A5%B3%E9%9E%8B,白色米色
【bebehome】時尚個性踩屎感EVA兩用洞洞鞋(外穿涼拖鞋/休閒沙灘鞋),bebehome,494,https://m.momoshop.com.tw/goods.momo?i_code=11682851&mdiv=searchEngine&oid=17_10&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色綠色卡其色粉紅色
【PUMA官方旗艦】Runtamed 休閒運動鞋 男女共同 38923608,PUMA,"2,480",https://m.momoshop.com.tw/goods.momo?i_code=11139151&mdiv=searchEngine&oid=23_9&kw=%E5%A5%B3%E9%9E%8B,白色
【NIKE 耐吉】休閒鞋 Wmns Dunk Low 女鞋 粉紅 麂皮 情人鞋 Valentine’s Day(FQ7056-100),NIKE ,"3,580",https://m.momoshop.com.tw/goods.momo?i_code=12280900&mdiv=searchEngine&oid=29_17&kw=%E5%A5%B3%E9%9E%8B,粉紅色
【NEW FORCE】舒適氣墊增高健走鞋-多款可選(減震/氣墊/防滑/修身/增高/耐磨/輕量/懶人鞋),NEW FORCE,599,https://m.momoshop.com.tw/goods.momo?i_code=7650616&mdiv=searchEngine&oid=15_1&kw=%E5%A5%B3%E9%9E%8B,多色
【NEW BALANCE】NB 997 530 480 運動鞋 休閒鞋 男鞋 女鞋 灰黑藍白(U997RHA&BB480LBA),NEW BALANCE,"3,480",https://m.momoshop.com.tw/goods.momo?i_code=10394496&mdiv=searchEngine&oid=6_14&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色黃色藍色紫色米色棕色/咖啡色卡其色多色
【NIKE 耐吉】休閒鞋 女鞋 大童 運動鞋 COURT BOROUGH LOW 2 共7款(BQ5448123 BQ5448124 DQ5979100),NIKE ,"1,900",https://m.momoshop.com.tw/goods.momo?i_code=12159790&mdiv=searchEngine&oid=13_7&kw=%E5%A5%B3%E9%9E%8B,白色多色
【PUMA官方旗艦】Twitch Runner Trail 慢跑運動鞋 男女共同 37696105,PUMA,"2,480",https://m.momoshop.com.tw/goods.momo?i_code=10270915&mdiv=searchEngine&oid=16_10&kw=%E5%A5%B3%E9%9E%8B,黑色
【A.S.O 阿瘦集團】健康按摩 葉子自黏帶手縫鞋(黑色),A.S.O ,"3,895",https://m.momoshop.com.tw/goods.momo?i_code=11022800&mdiv=searchEngine&oid=22_3&kw=%E5%A5%B3%E9%9E%8B,黑色
【NIKE 耐吉】NIKE 熊貓 Dunk Low GS大童/ V2K/ Force(CW1590-100/FD0736-001),NIKE ,"4,980",https://m.momoshop.com.tw/goods.momo?i_code=11964287&mdiv=searchEngine&oid=16_4&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_MS327PS-D_WS327PT-B,NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=11792595&mdiv=searchEngine&oid=8_2&kw=%E5%A5%B3%E9%9E%8B,多色
【LA NEW】男女款懶人休閒鞋 輕量/運動/職人/健行(男女/多款任選),LA NEW,"2,080",https://m.momoshop.com.tw/goods.momo?i_code=10633200&mdiv=searchEngine&oid=5_12&kw=%E5%A5%B3%E9%9E%8B,黑色灰色紅色藍色紫色
【NEW BALANCE】NB 運動鞋/復古鞋_女鞋_WL373PC2-B,NEW BALANCE,"2,480",https://m.momoshop.com.tw/goods.momo?i_code=10667773&mdiv=searchEngine&oid=14_6&kw=%E5%A5%B3%E9%9E%8B,灰色米色棕色/咖啡色
【ALEXANDER MCQUEEN】MCQ 麥昆 運動鞋 休閒鞋 厚底鞋 白色 黑尾,ALEXANDER MCQUEEN,"22,000",https://m.momoshop.com.tw/goods.momo?i_code=11947180&mdiv=searchEngine&oid=8_17&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【Crocs】中性鞋 經典泡芙Clog(207521-001),Crocs,"2,180",https://m.momoshop.com.tw/goods.momo?i_code=11168341&mdiv=searchEngine&oid=25_18&kw=%E5%A5%B3%E9%9E%8B,黑色
【adidas 愛迪達】休閒鞋 Handball Spezial W 女鞋 黑 粉 麂皮 生膠底 復古 德訓鞋 愛迪達(IE5897),adidas ,"3,690",https://m.momoshop.com.tw/goods.momo?i_code=12214322&mdiv=searchEngine&oid=14_8&kw=%E5%A5%B3%E9%9E%8B,黑色粉紅色
